"method","bias","mae","rmse","spearman","accuracy","rules"
4,-0.0153333213651555,0.0931979679712072,0.130248208140719,0.831875300050006,0.306666666666667,15
1,0.0464184016643872,0.10875729106109,0.140378931729474,0.611670734079162,0.586666666666667,0
2,0.0161883017582253,0.0987617920749553,0.121460735495612,0.394750988211721,0.304444444444444,0
3,-0.0164364212453744,0.0882081309982716,0.128220237814378,0,0.748888888888889,0
4,-0.0164364212453744,0.0882081309982716,0.128220237814378,0,0.748888888888889,0
1,0.0315057620769301,0.0907548493579594,0.112057615724765,0.591301714847293,0.537777777777778,0
2,-0.0131694935180265,0.0764877348571899,0.10280565151788,0.621770823301624,0.695555555555556,0
3,-0.0103237428334094,0.0781857296841331,0.112150757399053,0.694073784823927,0.684444444444444,13
4,-0.0144750761071568,0.078539559480143,0.117786414051648,0.574407289903493,0.775555555555556,8
1,0.0166974608810204,0.0957666724071671,0.117774694183994,0.528698783459142,0.582222222222222,0
2,-0.0124568243537441,0.0857839734020867,0.11650503763821,0.382487255246282,0.633333333333333,0
3,-0.0129684497520794,0.0822594295462083,0.122492155642869,0,0.764444444444444,0
4,-0.0129684497520794,0.0822594295462083,0.122492155642869,0,0.764444444444444,0
1,-0.0109137907514832,0.0969757950462806,0.122974457432863,0.629386219058583,0.682222222222222,0
2,-0.0129060816229698,0.0845480113924515,0.114681582467687,0.634100086396893,0.517777777777778,0
3,-0.0152883156195913,0.0872392298803546,0.122081658321318,0.791683562897299,0.264444444444444,14
4,-0.0162566178577789,0.0898389255915559,0.125937647872238,0.622100856931582,0.264444444444444,13
1,-0.037837966855023,0.100188421397978,0.128211702994,0.342870509635056,0.651111111111111,0
2,-0.023935059933308,0.0848977154976661,0.120283838276753,0.353793294285548,0.671111111111111,0
3,-0.0174944647215123,0.081682502608354,0.123781736631009,0,0.76,0
4,-0.0174944647215123,0.081682502608354,0.123781736631009,0,0.76,0
1,0.000923521983266433,0.0920322786077001,0.115699166947577,0.499340302182784,0.593333333333333,0
2,-0.00378783526440158,0.0915324184978679,0.122921111568548,0.488239711588928,0.495555555555556,0
3,-0.000863650448015406,0.0944714884235962,0.127760678954647,0.706993166017634,0.24,14
4,-0.0025807955217109,0.0948179570806671,0.129496092174954,0.492075993299135,0.24,12
1,-0.0133109141472046,0.0900528181588545,0.109406349444264,0.623770322319919,0.68,0
2,-0.0178670724076155,0.0879277222751371,0.117297427156153,0.608743405097526,0.671111111111111,0
3,-0.024489567574928,0.0910591143521599,0.130903635143476,0,0.717777777777778,0
4,-0.024489567574928,0.0910591143521599,0.130903635143476,0,0.717777777777778,0
1,-0.00496259249313118,0.0811132601040288,0.0991506859846254,0.657774816887903,0.642222222222222,0
2,-0.0135960148336762,0.0854280609367818,0.115141662577964,0.5050464142029,0.688888888888889,0
3,-0.0127591350579693,0.0851937738950976,0.121537047567193,0.599541358693854,0.762222222222222,15
4,-0.0133632946118155,0.0866635659830521,0.123816795492607,0.49914739263569,0.768888888888889,15
1,0.0235452117582672,0.0910788961425767,0.11272564622049,0.62977647966574,0.575555555555556,0
2,-0.000244298203802251,0.0803459985317719,0.105723241197652,0.549177994622194,0.611111111111111,0
3,-0.0121780528932239,0.0785180931594069,0.117814425225686,0,0.764444444444444,0
4,-0.0121780528932239,0.0785180931594069,0.117814425225686,0,0.764444444444444,0
1,0.0137393191415773,0.0810652334598768,0.0982582749806483,0.749068203590836,0.642222222222222,0
2,0.000214628920031839,0.0857739906080422,0.111957792218701,0.669502331550084,0.508888888888889,0
3,-0.000285295224794155,0.0926833514192636,0.121750148055357,0.83255381514274,0.257777777777778,15
4,-0.00137396775868496,0.0943304743801082,0.124694324540772,0.60721171695262,0.257777777777778,12
1,0.018743506738519,0.114264604257707,0.141458573766672,0.486222374448563,0.557777777777778,0
2,-0.0196896578391419,0.0899312083044075,0.115839934689266,0.492980813830839,0.631111111111111,0
3,-0.0247014080029897,0.0851191247552309,0.129577804761218,0,0.746666666666667,0
4,-0.0247014080029897,0.0851191247552309,0.129577804761218,0,0.746666666666667,0
1,-0.0121109743691947,0.0732263910575508,0.0933117278922626,0.730451899096531,0.686666666666667,0
2,-0.0305019875684299,0.0906511798792498,0.122796466577938,0.598631476327876,0.757777777777778,0
3,-0.029068906747602,0.0929118270878656,0.129661891672331,0.761526445442431,0.795555555555556,15
4,-0.0293746475335027,0.0949212977184207,0.132061144759419,0.624166845670997,0.722222222222222,14
1,-0.0331842704927186,0.096831156948211,0.123568290133422,0.611192875755913,0.686666666666667,0
2,-0.0143375013008829,0.0883426186003763,0.120941908749184,0.614923655210029,0.682222222222222,0
3,-0.0164962422371388,0.0914859834092398,0.132024716861217,0,0.746666666666667,0
4,-0.0164962422371388,0.0914859834092398,0.132024716861217,0,0.746666666666667,0
1,0.0304952950239561,0.0837559610326463,0.102919194822593,0.66528873255367,0.522222222222222,0
2,0.014801461807608,0.0931017762740095,0.118349013346992,0.513619838033915,0.344444444444444,0
3,0.0167835878209399,0.0990933042038114,0.124897341347801,0.731563685763924,0.233333333333333,15
4,0.0162424345395397,0.100414416529779,0.127031564529849,0.456990852897016,0.233333333333333,8
1,-0.0334826597840347,0.0902562734680035,0.116078042766091,0.57928430928372,0.671111111111111,0
2,-0.0364646374633566,0.0944692882729732,0.128917218794358,0.506328694765768,0.773333333333333,0
3,-0.0205557824952058,0.0911441125164927,0.133236747967046,0,0.742222222222222,0
4,-0.0205557824952058,0.0911441125164927,0.133236747967046,0,0.742222222222222,0
1,-0.0098703865704797,0.0808089396782192,0.103184336807661,0.656140331469973,0.662222222222222,0
2,-0.0155427623158785,0.0950211498279162,0.127562987175605,0.199552951697106,0.52,0
3,-0.0146310592583379,0.091780497244451,0.129023682626027,0.264405934694033,0.275555555555556,15
4,-0.0179731201534875,0.0907417241584571,0.129979129487764,0.187504174034418,0.315555555555556,14
1,-0.0135666080127445,0.0909017581297835,0.114083102127398,0.562287340749713,0.644444444444444,0
2,-0.0270791086426145,0.0861004966578439,0.120437213927634,0.5512314011613,0.784444444444444,0
3,-0.0131861502567654,0.0851095791433882,0.127420641800592,0,0.773333333333333,0
4,-0.0131861502567654,0.0851095791433882,0.127420641800592,0,0.773333333333333,0
1,0.00604708456641547,0.0864910379575718,0.106483359032715,0.611018644513006,0.655555555555556,0
2,0.00224882368139327,0.0899158960386576,0.121354932226429,0.25905118476842,0.455555555555556,0
3,0.00143925212533404,0.0900042613478754,0.123636931072549,0.392485519021104,0.228888888888889,13
4,0.00281259632631879,0.0910438830716561,0.124025804283363,0.244340543925168,0.228888888888889,11
1,-0.00066800781572929,0.0968321868678005,0.118507681695125,0.559924447998007,0.64,0
2,-0.0203753538514967,0.0944380993922652,0.127550075851272,0.327898058713403,0.624444444444444,0
3,-0.0193957407760833,0.0924411765645127,0.131982740802238,0,0.735555555555556,0
4,-0.0193957407760833,0.0924411765645127,0.131982740802238,0,0.735555555555556,0
1,-0.0257105762755505,0.0910401018317775,0.114072560535004,0.733462960684609,0.715555555555556,0
2,-0.0239028107068886,0.0829171495745523,0.114391424582687,0.635235421163893,0.815555555555556,0
3,-0.0265436722133601,0.0876462515118197,0.124493036997789,0.817696299633713,0.773333333333333,13
4,-0.0236634284307859,0.0887526640412731,0.12651763639191,0.651300118476005,0.773333333333333,14
1,-0.0126299675843806,0.084604084245683,0.105399442493375,0.630031274064702,0.642222222222222,0
2,-0.0354686525757435,0.0927868120823127,0.125973027233186,0.417760862858203,0.706666666666667,0
3,-0.0228399576419249,0.0889704206491993,0.129266351078525,0,0.728888888888889,0
4,-0.0228399576419249,0.0889704206491993,0.129266351078525,0,0.728888888888889,0
1,-0.0232354104659114,0.0812842547671496,0.103123766319396,0.694825728016766,0.677777777777778,0
2,-0.0242833907786065,0.0787208537955647,0.109979665877383,0.7928121715235,0.82,0
3,-0.0191041084387624,0.0831076347623977,0.123258051647802,0.89384088297691,0.877777777777778,14
4,-0.0225261481860706,0.0858848646240926,0.128533736038006,0.773705738431066,0.806666666666667,15
1,0.0524702032243879,0.10421911660121,0.124066080596028,0.486313211297206,0.431111111111111,0
2,0.00680743369935616,0.093166532894457,0.122476840779377,0.223805208146932,0.297777777777778,0
3,-0.0131091741716011,0.0845772913143984,0.125260419164741,0,0.766666666666667,0
4,-0.0131091741716011,0.0845772913143984,0.125260419164741,0,0.766666666666667,0
1,-0.0304986604053952,0.091304311355573,0.113579875494984,0.688033176299127,0.726666666666667,0
2,-0.0180708763770272,0.0819739275259921,0.109484951889864,0.746452430658438,0.76,0
3,-0.0187110042482543,0.0868118861858339,0.121795813881985,0.813242007697047,0.762222222222222,14
4,-0.0197661595967253,0.0903168450976764,0.127486290418756,0.717497170552683,0.751111111111111,13
1,0.0388923716189105,0.0882575949628762,0.11028016398667,0.752224268322571,0.591111111111111,0
2,-0.00937919843757676,0.0921673720074153,0.120395015640695,0.681509374376052,0.568888888888889,0
3,-0.0216566629871414,0.0964774038760526,0.136740961806054,0,0.726666666666667,0
4,-0.0216566629871414,0.0964774038760526,0.136740961806054,0,0.726666666666667,0
1,0.00129264042539965,0.0980392630822654,0.121965746173466,0.5208294987495,0.6,0
2,-0.0198933595698782,0.0846578573983535,0.115055547048242,0.561639647244915,0.642222222222222,0
3,-0.0194258730867473,0.0856891943749552,0.124584154668725,0.637062024007038,0.644444444444444,14
4,-0.021627148398826,0.0854396785498227,0.127066496028999,0.527820086711127,0.791111111111111,15
1,-0.0187514285024487,0.0860337736827851,0.10724114000261,0.688449211014814,0.704444444444444,0
2,-0.0391877130313768,0.0918573032515372,0.124864952499625,0.646908800375557,0.786666666666667,0
3,-0.0221166685370557,0.0933938037192747,0.134587961185247,0,0.731111111111111,0
4,-0.0221166685370557,0.0933938037192747,0.134587961185247,0,0.731111111111111,0
1,0.0176964019881131,0.105046102889202,0.126354119269991,0.434435353048313,0.562222222222222,0
2,0.00300037310376768,0.090451775329055,0.118892261967256,0.363878435731335,0.46,0
3,0.00167220452711859,0.0917125512973055,0.122638731240605,0.504787915673717,0.237777777777778,15
4,0.00291009297331889,0.0940025089263428,0.124782787889967,0.342488239023925,0.237777777777778,12
1,-0.0699343160834465,0.0883058224711992,0.11367922720082,0.717184251779532,0.853333333333333,0
2,-0.0376336251027256,0.0929781519974524,0.123238419618804,0.427156862188445,0.762222222222222,0
3,-0.0133658490744376,0.0860519185196633,0.124040531278351,0,0.748888888888889,0
4,-0.0133658490744376,0.0860519185196633,0.124040531278351,0,0.748888888888889,0
1,0.00253404281605978,0.0756192770962454,0.0963658314388095,0.707687550912379,0.617777777777778,0
2,-0.0327299595813453,0.0894302052037155,0.124936933862432,0.266721020597053,0.733333333333333,0
3,-0.031492379042848,0.0898441117820643,0.126314654176019,0.436092252884812,0.757777777777778,15
4,-0.0331109669714084,0.0912729896825108,0.127520816306939,0.218210787136998,0.757777777777778,12
1,-0.0205326290853345,0.0792644053811726,0.100840937692631,0.697069766188979,0.695555555555556,0
2,-0.0164868108909352,0.0971114176744153,0.127295648058596,0.393442220580089,0.513333333333333,0
3,-0.0284348723235725,0.0949254566603658,0.135753976329397,0,0.706666666666667,0
4,-0.0284348723235725,0.0949254566603658,0.135753976329397,0,0.706666666666667,0
1,-0.025090310832591,0.0743320552735984,0.0936470318781767,0.73711811653339,0.691111111111111,0
2,-0.015124536774468,0.0749462467065726,0.102726616017059,0.597826363926094,0.671111111111111,0
3,-0.0122588005926057,0.0753573366117438,0.113063372586771,0.713855135337472,0.464444444444444,15
4,-0.0168294431375402,0.0752652512456672,0.116316744301698,0.446372741813919,0.548888888888889,8
1,0.0377958545238069,0.116722079741207,0.14216594512528,0.259140873785092,0.468888888888889,0
2,0.00356581934225579,0.0891950311032997,0.117517049563853,0.447369517545375,0.577777777777778,0
3,0.00159432203755179,0.0867785249845354,0.125026955147304,0,0.8,0
4,0.00159432203755179,0.0867785249845354,0.125026955147304,0,0.8,0
1,-0.0149212133055864,0.0736398082550896,0.0961839558783934,0.71044164908203,0.651111111111111,0
2,-0.0486601266077346,0.0923218465070783,0.12980426292453,0.593978752121477,0.742222222222222,0
3,-0.0506928385665019,0.100171392674438,0.137588671941349,0.780819770523878,0.72,14
4,-0.049971573333533,0.101813888844065,0.139578928970484,0.682836107024976,0.72,14
1,0.025436737378881,0.0910542618962343,0.111035929413342,0.67699259880091,0.557777777777778,0
2,-0.00198175949485679,0.0876148644813374,0.113383517660382,0.627369622595649,0.446666666666667,0
3,-0.0250565319138474,0.0870383892808524,0.130176597589217,0,0.737777777777778,0
4,-0.0250565319138474,0.0870383892808524,0.130176597589217,0,0.737777777777778,0
1,0.0474812824473086,0.10580918837705,0.128184275319326,0.438946098422077,0.435555555555556,0
2,0.0129327168296597,0.0970984552849363,0.121300682599378,0.441534179034267,0.28,0
3,0.0107834586624805,0.100203901823356,0.12603591550733,0.735672648216292,0.246666666666667,13
4,0.0109677872423681,0.101216121134806,0.127318906422942,0.480646705679772,0.246666666666667,12
1,0.0571291030985591,0.103992992467585,0.12667142970154,0.701172213760032,0.533333333333333,0
2,0.0232016013070638,0.0875243353875263,0.105168791855386,0.69365445330636,0.473333333333333,0
3,-0.022656504552238,0.0876931981362443,0.129852711053518,0,0.737777777777778,0
4,-0.022656504552238,0.0876931981362443,0.129852711053518,0,0.737777777777778,0
1,-0.0196645308938774,0.0841702660317209,0.106942132758872,0.714247074039599,0.706666666666667,0
2,-0.0266108131415018,0.0803300380111834,0.109211219987416,0.645243103414237,0.728888888888889,0
3,-0.0275336049713848,0.0843015048877327,0.121713869345736,0.754590438335061,0.946666666666667,15
4,-0.0275683617665967,0.0877376130673806,0.127065983123499,0.49784417868319,0.755555555555556,14
1,-0.0188889109557031,0.0865247708869298,0.109635356570275,0.662825519394879,0.7,0
2,-0.0266856714846857,0.0802729073660584,0.107572000737498,0.794322394593252,0.753333333333333,0
3,-0.0269987738729459,0.0910290840515421,0.131688743026927,0,0.713333333333333,0
4,-0.0269987738729459,0.0910290840515421,0.131688743026927,0,0.713333333333333,0
1,0.0027561707341333,0.0812743447707881,0.101352985612279,0.626729278549811,0.597777777777778,0
2,-0.0157826976889381,0.0901684643006609,0.122806652294,0.31973215977038,0.515555555555556,0
3,-0.0190969707146395,0.0888785279297754,0.127416881728832,0.245556605744314,0.391111111111111,14
4,-0.0163608667090983,0.0902420830101566,0.127446297227416,0.393686287828377,0.266666666666667,15
1,0.0178008433983619,0.0909393030287235,0.112844878208309,0.57234427006075,0.577777777777778,0
2,-0.00625126783734827,0.0817255028999843,0.11303370562161,0.502209311879512,0.588888888888889,0
3,-0.0108730584873635,0.0816067263453674,0.122183471955205,0,0.771111111111111,0
4,-0.0108730584873635,0.0816067263453674,0.122183471955205,0,0.771111111111111,0
1,-0.0235211837400991,0.0862635112663546,0.108831501062626,0.683551799484503,0.697777777777778,0
2,-0.0309044501903509,0.081888369676361,0.114131969641087,0.729807504607435,0.802222222222222,0
3,-0.0343010766945962,0.0898082573947008,0.126189090681847,0.843565355409245,0.733333333333333,14
4,-0.03319625008399,0.0925530540324051,0.130155217522255,0.592650347556405,0.733333333333333,11
1,-0.00522207288107141,0.0835324495031142,0.103415894988843,0.667687382497143,0.646666666666667,0
2,-0.0181674796133076,0.0794706506910386,0.101668778893084,0.650758629838427,0.726666666666667,0
3,-0.00823891839066942,0.0830145046446394,0.121949068608884,0,0.771111111111111,0
4,-0.00823891839066942,0.0830145046446394,0.121949068608884,0,0.771111111111111,0
1,-0.0421655828697174,0.0886536053700825,0.114079710259038,0.530408016022897,0.724444444444444,0
2,-0.0364114727062432,0.0863924732853141,0.117873598154361,0.4140160701439,0.8,0
3,-0.0313422154685922,0.0861614261698172,0.121256657835785,0.512074709520047,0.757777777777778,12
4,-0.0360583211968677,0.0896100549351258,0.124197184025295,0.374313307795954,0.757777777777778,11
1,0.0194836080158306,0.0825637343091731,0.101560895052986,0.697978196522923,0.58,0
2,-0.0287259118666555,0.0845471347810696,0.106522891606861,0.708661847981335,0.74,0
3,-0.0185178113470068,0.090623652011281,0.131358839624692,0,0.744444444444444,0
4,-0.0185178113470068,0.090623652011281,0.131358839624692,0,0.744444444444444,0
1,0.00791491600081101,0.0859139134233034,0.107851178462168,0.563490010444101,0.575555555555556,0
2,-0.00113030676520713,0.0906342284093196,0.124098886681156,0.0191975715097128,0.388888888888889,0
3,0.00398479341020693,0.0888399372231013,0.122742632069974,-0.0326660907997825,0.213333333333333,15
4,-0.00290343204768786,0.0849281114804085,0.122626517933439,0.0254366133772425,0.208888888888889,15
1,0.0366634694938599,0.091420809090776,0.112980741046871,0.637212720668784,0.535555555555556,0
2,0.00456296589689562,0.0794223980901846,0.107535727529696,0.692614569635453,0.511111111111111,0
3,-0.00642978584004066,0.0812606612865243,0.121256108280239,0,0.786666666666667,0
4,-0.00642978584004066,0.0812606612865243,0.121256108280239,0,0.786666666666667,0
1,0.031872490521883,0.0948198866036951,0.11580136946637,0.607328301099803,0.564444444444444,0
2,0.000976943811904945,0.0974322388467475,0.125302839911757,0.312146787283565,0.357777777777778,0
3,0.00314612412289723,0.101514600133136,0.128518331886663,0.372260365362235,0.268888888888889,14
4,0.00144344649244956,0.101546860427729,0.129427414852263,0.368771135366029,0.268888888888889,10
1,-0.00510674844942566,0.0920151104886766,0.114177678097337,0.52956509558914,0.655555555555556,0
2,-0.0143884528990757,0.0881989763401044,0.118047231181619,0.508505230184438,0.593333333333333,0
3,-0.0209921825896318,0.0888644969635261,0.128231851540098,0,0.726666666666667,0
4,-0.0209921825896318,0.0888644969635261,0.128231851540098,0,0.726666666666667,0
1,0.0225029326188592,0.0808924295608299,0.102133985267601,0.647729829487358,0.571111111111111,0
2,0.00323267869857878,0.0854201800237699,0.113632461962339,0.426718723816331,0.404444444444444,0
3,0.00113329461104637,0.0880556943079682,0.119100975370351,0.507986710901811,0.24,15
4,0.00356444297156495,0.0902322899956364,0.120441520437337,0.464489040879685,0.24,12
1,0.0101046689275594,0.0873427368758497,0.107602800322258,0.591919474355063,0.6,0
2,-0.000206821778898455,0.0885123264337473,0.116852213055941,0.490009980307109,0.484444444444444,0
3,-0.0108476818311589,0.0870224940190676,0.125158672212374,0,0.76,0
4,-0.0108476818311589,0.0870224940190676,0.125158672212374,0,0.76,0
1,0.0687329444400654,0.0975843403557141,0.118137352380135,0.67157431267089,0.406666666666667,0
2,-0.00287883951542348,0.0928728361808943,0.123028159923177,0.166539697560674,0.375555555555556,0
3,-0.000567051190502632,0.0939519909480239,0.124059908195789,0.154220970382765,0.26,15
4,-0.00157407536214301,0.0937444010253329,0.124366498999392,0.122902589529034,0.26,15
1,-0.0233592612006103,0.0941223935522604,0.116666893324775,0.552377838559059,0.664444444444444,0
2,-0.0490241782372937,0.092639304558578,0.12176990184563,0.584263520329106,0.733333333333333,0
3,-0.0170989178613128,0.085343962266334,0.125759012888823,0,0.748888888888889,0
4,-0.0170989178613128,0.085343962266334,0.125759012888823,0,0.748888888888889,0
1,0.0209445130536004,0.0911752389903189,0.111855436202461,0.654192728305503,0.568888888888889,0
2,-0.00308301905241353,0.0922553332006329,0.121281124625751,0.417937251937938,0.488888888888889,0
3,-0.00454902581164777,0.0927668513130877,0.126086460996926,0.509858319680378,0.246666666666667,14
4,-0.0046190312873038,0.0938087722297591,0.12757641551349,0.377872702132581,0.246666666666667,15
1,0.0227684222637388,0.105478052118867,0.127488031481005,0.354881985619482,0.515555555555556,0
2,0.00817702250971164,0.0945296707320742,0.119066873580883,0.50904252024822,0.408888888888889,0
3,-0.0182633243921185,0.0883925547068178,0.130691379431295,0,0.755555555555556,0
4,-0.0182633243921185,0.0883925547068178,0.130691379431295,0,0.755555555555556,0
1,0.00554013220712649,0.0844323851077967,0.106628163715386,0.561751984890193,0.595555555555556,0
2,-0.0140683946906837,0.0851788232501712,0.118597125489947,0.564496004722944,0.713333333333333,0
3,-0.0158620163383092,0.0863440427892032,0.125129222264981,0.795613188426577,0.808888888888889,15
4,-0.0144077262865588,0.0872303557206111,0.126687741844804,0.681704938056817,0.766666666666667,15
1,0.0361113324841307,0.0968060888545272,0.119179663901376,0.664254084534364,0.546666666666667,0
2,-0.00242817552946258,0.0984520323829411,0.124947706248097,0.554815982553554,0.464444444444444,0
3,-0.0251501942010864,0.097785155409696,0.138665563682728,0,0.715555555555556,0
4,-0.0251501942010864,0.097785155409696,0.138665563682728,0,0.715555555555556,0
1,0.00156435358775906,0.0851681626912525,0.105518581990858,0.564227000897518,0.593333333333333,0
2,-0.0111363641613197,0.0820584858000726,0.115968630152093,0.335538164325807,0.637777777777778,0
3,-0.00913084019484468,0.0797546494483631,0.119167147191267,0.494142406651606,0.593333333333333,14
4,-0.0108328652335825,0.0796575160895846,0.120412647409895,0.444369364168838,0.753333333333333,14
1,-0.0095707136610404,0.0886024997165622,0.108142211394271,0.633564738140476,0.66,0
2,-0.0146618531309298,0.0911804391579681,0.120162976514693,0.612340149455856,0.66,0
3,-0.0200582773929845,0.0952058631347057,0.13552722935456,0,0.733333333333333,0
4,-0.0200582773929845,0.0952058631347057,0.13552722935456,0,0.733333333333333,0
1,0.0463446166932998,0.110914627844834,0.140711906804799,0.469509322392611,0.515555555555556,0
2,0.0132397338931956,0.0930068438693279,0.117795117711573,0.411424442625205,0.326666666666667,0
3,0.0130142786787027,0.0970775377359397,0.122753388661573,0.547092441237504,0.24,13
4,0.0131477916958249,0.0980515101684458,0.124178524654377,0.317371201239289,0.24,15
1,0.00464625852268795,0.0890898909794991,0.108866361546649,0.64363207037424,0.6,0
2,-0.0145191093186962,0.0880340890592671,0.116904655971122,0.501884649053218,0.602222222222222,0
3,-0.0206559871331095,0.0861944924051609,0.128051327388538,0,0.744444444444444,0
4,-0.0206559871331095,0.0861944924051609,0.128051327388538,0,0.744444444444444,0
1,0.0158119630876455,0.101081907664364,0.123669100902186,0.482819279701501,0.54,0
2,-0.00491317793341804,0.0826025360884465,0.11138301745224,0.562579653374379,0.584444444444444,0
3,-0.0045397762035293,0.0830101607546454,0.11995186748018,0.552872126810641,0.542222222222222,14
4,-0.00445776308929457,0.0847954430827885,0.123723258465317,0.583217654489499,0.208888888888889,15
1,0.0429308884221923,0.0873549690234802,0.110169656992365,0.68700587141892,0.546666666666667,0
2,-0.0055479485572577,0.0811481045052886,0.110019527297266,0.585832059905846,0.668888888888889,0
3,-0.00511027391801269,0.0831062869836173,0.121250659610244,0,0.775555555555556,0
4,-0.00511027391801269,0.0831062869836173,0.121250659610244,0,0.775555555555556,0
1,-0.0119875781854055,0.0819256097908058,0.103729099135409,0.599191073461099,0.657777777777778,0
2,-0.00990709051783898,0.0861173154099536,0.118578679585014,0.402545858531124,0.551111111111111,0
3,-0.00886459651674363,0.0865206135571035,0.122386260515256,0.623543107879047,0.244444444444444,14
4,-0.00973471522427905,0.0867556935636538,0.123229086717459,0.530202301221403,0.244444444444444,15
1,-0.0246041746501916,0.0838292302069195,0.10505117548478,0.662968045932564,0.695555555555556,0
2,-0.0350663880698011,0.0946723024072544,0.128255645465847,0.521674369007305,0.764444444444444,0
3,-0.0229430587775535,0.0930313002943166,0.135007264393473,0,0.735555555555556,0
4,-0.0229430587775535,0.0930313002943166,0.135007264393473,0,0.735555555555556,0
1,0.0247516426800479,0.0863450703028696,0.104081268184037,0.613329548153197,0.535555555555556,0
2,-0.00454115304164997,0.0845928206724041,0.113403734454244,0.542177870002442,0.453333333333333,0
3,-0.0082171880850832,0.0856390283300394,0.118892745930076,0.67200226859723,0.248888888888889,14
4,-0.00394948018770847,0.08933096745918,0.120888278009869,0.638802393578904,0.248888888888889,15
1,0.0393241973894193,0.0980071908265065,0.119927391267376,0.67671319588303,0.577777777777778,0
2,0.0168948500064099,0.100498373268906,0.121319592690281,0.397784288630286,0.348888888888889,0
3,-0.020341072402879,0.0899381411381351,0.129444864973384,0,0.731111111111111,0
4,-0.020341072402879,0.0899381411381351,0.129444864973384,0,0.731111111111111,0
1,-0.0515715572089128,0.0957754394466756,0.122594797602444,0.571751671531041,0.753333333333333,0
2,-0.0331656470125134,0.0887553029190755,0.123245503043746,0.462085567037559,0.753333333333333,0
3,-0.0321543434564836,0.091231113943042,0.127816047510204,0.629380738693114,0.748888888888889,15
4,-0.0327544296638867,0.0924878575267556,0.129199633330498,0.557254880269989,0.748888888888889,12
1,0.015466300348197,0.0847605783982458,0.103123780130441,0.646924303579787,0.557777777777778,0
2,-0.0204680719964739,0.080896968693123,0.108311498980269,0.606157829991845,0.644444444444444,0
3,-0.023633428861221,0.0793490089507498,0.124233580117201,0,0.757777777777778,0
4,-0.023633428861221,0.0793490089507498,0.124233580117201,0,0.757777777777778,0
1,-0.0564982074322945,0.0972635202011241,0.123062932713531,0.686977271367736,0.762222222222222,0
2,-0.0419384788982119,0.102612833250028,0.139149227916366,0.342619724112742,0.713333333333333,0
3,-0.0425162738910812,0.104907454808563,0.142980141844182,0.444560957106748,0.724444444444444,13
4,-0.0415290387584983,0.105545519124367,0.144196747398376,0.310885882005367,0.724444444444444,14
1,0.00545356701495408,0.085982719468225,0.106488532018285,0.557800695134276,0.6,0
2,-0.0175990411277349,0.0868450237324097,0.117686491370145,0.574810130863017,0.717777777777778,0
3,-0.0162524129675431,0.0884521999422011,0.128456954799591,0,0.748888888888889,0
4,-0.0162524129675431,0.0884521999422011,0.128456954799591,0,0.748888888888889,0
1,-0.0133491822679259,0.0729382803637653,0.0925121101609593,0.696332806078966,0.655555555555556,0
2,-0.00713052270705019,0.0820386768849551,0.11397267472013,0.44355181618244,0.457777777777778,0
3,-0.00472289618979102,0.0855603859369729,0.118544755985994,0.609516293488851,0.242222222222222,14
4,-0.00712923877205536,0.0855274956186828,0.120141422101296,0.547422901458391,0.242222222222222,14
1,0.0156776285615418,0.0803240742774572,0.0988341456420365,0.754217056150983,0.644444444444444,0
2,0.0158720661545512,0.103443628515841,0.126752195685812,0.320655979534526,0.3,0
3,-0.014022043244845,0.0938046036749546,0.131350764545274,0,0.737777777777778,0
4,-0.014022043244845,0.0938046036749546,0.131350764545274,0,0.737777777777778,0
1,0.032795297532067,0.0762822983131514,0.0931456229270627,0.691999797281478,0.551111111111111,0
2,0.00164066888836514,0.0800398090212746,0.108869912975445,0.235587831348369,0.395555555555556,0
3,0.00158474447920414,0.0798624607480447,0.111042894774618,0.26001807267353,0.228888888888889,14
4,0.00286749967300007,0.0808211117317032,0.111555615002316,0.183839681350686,0.228888888888889,12
1,0.00365927018633702,0.0763381530591662,0.0957789252959447,0.702459673401541,0.591111111111111,0
2,0.00221601600642121,0.0935874222161601,0.123147557002687,0.300270593367401,0.388888888888889,0
3,-0.0136130900147739,0.08726670058862,0.127387529870922,0,0.757777777777778,0
4,-0.0136130900147739,0.08726670058862,0.127387529870922,0,0.757777777777778,0
1,0.0497948571288901,0.10550280026469,0.129261438393882,0.627516908602806,0.511111111111111,0
2,-0.010639822963099,0.0794583490700611,0.109383452770643,0.749305368052036,0.682222222222222,0
3,-0.0109690018572363,0.0847498727922522,0.123164200785106,0.855355555431666,0.64,13
4,-0.00872421402654689,0.088688213473879,0.127364292214767,0.716624958918717,0.342222222222222,15
1,-0.0344766124110133,0.0759005084914169,0.0987704102129911,0.730523653019001,0.693333333333333,0
2,-0.0283358477625757,0.0766606809335104,0.103670396814995,0.728412774461544,0.911111111111111,0
3,-0.0101290877094031,0.0788829345574759,0.119765582111254,0,0.782222222222222,0
4,-0.0101290877094031,0.0788829345574759,0.119765582111254,0,0.782222222222222,0
1,0.0190568166567988,0.0999175307924525,0.125461781129573,0.535480258557817,0.588888888888889,0
2,-0.00049679437102781,0.0770154025023925,0.103502548717839,0.741754764109767,0.568888888888889,0
3,0.000218051813876221,0.0836096651924781,0.113862949737138,0.873391896244744,0.244444444444444,15
4,0.000664784039927814,0.0862114004395158,0.117001301804081,0.817420354967673,0.244444444444444,14
